"DOCTNMBR","AGENCY","CRSHDATE","CRSHHOUR","COUNTY","CNTYCODE","MUNICIPALITY","MUNITYPE","MUNICODE","ONRDWY","ONRDWYDIR","ATRDWY","INTDIS","INTDIR","LATITUDE","LONGITUDE","INJSVR","TOTFATL","TOTINJ","TOTVEH","MNRCOLL","ACCDTYPE","AGGRFLAG","ATVFLAG","BIKEFLAG","BUSFLAG","CMVFLAG","CONSZONE","DEERFLAG","DISTDRVR","IMPAIRED","LANEDP1U","LANEDP2U","MCYCFLAG","OCCPPROT","PEDFLAG","SPEEDFLAG","TEENDRVR","TRAINFLAG","65+DRVR","WNTRROAD","GOVTPROP","HITRUN","LGTRKFLAG","LOCTYPE"
7156032,"MILWAUKEE POLICE DEPARTMENT","02/11/2003","15","MILWAUKEE","40","MILWAUKEE","C","4057","E RING ST","","N RICHARDS ST","0"," ","43.07750556","-87.90763889","K","1","0","1","1","5","","","","Y","Y","","","","","","","","","Y","","","","","","","","","I"
7070809,"WEST ALLIS POLICE DEPARTMENT","03/05/2003","16","MILWAUKEE","40","WEST ALLIS","C","4060","S 60TH ST","","W MADISON ST","0"," ","43.01842778","-87.98748333","K","1","0","1","1","5","","","","","","","","","Y","","","","Y","Y","","","","","","","","","I"
7072752,"MILWAUKEE POLICE DEPARTMENT","06/14/2003","15","MILWAUKEE","40","MILWAUKEE","C","4057","W FOND DU LAC AVE","N","W TAMARACK ST","0"," ","43.06555556","-87.94511667","K","1","0","1","1","5","","","","","","","","","Y","","","","","Y","","","","","","","","","I"
7810292,"MILWAUKEE POLICE DEPARTMENT","07/27/2003","17","MILWAUKEE","40","MILWAUKEE","C","4057","N 84 ST","","W FLORIST AVE","0.02","S","43.12660833","-88.01587222","K","1","0","1","1","5","","","","","","","","","","","","","","Y","","","","","","","","","N"
7342055,"WEST ALLIS POLICE DEPARTMENT","07/27/2003","1","MILWAUKEE","40","WEST ALLIS","C","4060","W LAPHAM ST","","S 79 ST","0.01","E","43.01311111","-88.0104","K","1","0","1","1","5","","","","","","","","","Y","","","","","Y","Y","","","","","","","","N"
7411941,"MILWAUKEE COUNTY SHERIFF","08/17/2003","3","MILWAUKEE","40","WAUWATOSA","C","4059","045","S","W CENTER ST","0.1"," ","43.06868611","-88.05422222","K","1","0","1","1","5","","","","","","","","","Y","","","","Y","Y","Y","Y","","","","","","","N"
7352130,"MILWAUKEE POLICE DEPARTMENT","09/07/2003","18","MILWAUKEE","40","MILWAUKEE","C","4057","N35TH ST","","W VLIET ST","0.03","N","43.04944167","-87.95769722","K","1","0","1","1","27","","","","","","","","","Y","","","","","Y","","","","","","","","","N"
7391056,"MILWAUKEE POLICE DEPARTMENT","09/19/2003","10","MILWAUKEE","40","MILWAUKEE","C","4057","E KILBOURN AVE","N","N MILWAUKEE ST","0"," ","43.04235833","-87.90713333","K","1","0","1","1","5","","","","","Y","Y","","","","","","","","Y","","","","","","","","","I"
7075398,"MILWAUKEE POLICE DEPARTMENT","09/26/2003","13","MILWAUKEE","40","MILWAUKEE","C","4057","W BURLEIGH","","N 25","0.01"," ","43.0752","-87.94481944","K","1","0","1","1","5","","","","","","","","Y","","","","","","Y","","","","Y","","","","","I"
8282210,"MILWAUKEE POLICE DEPARTMENT","11/16/2003","14","MILWAUKEE","40","MILWAUKEE","C","4057","W BURLEIGH ST","","N 47TH ST","0.04","W","43.075225","-87.97163611","K","1","0","1","1","5","","","","","","","","","","","","","","Y","Y","","","","","","","","N"
7575081,"WAUWATOSA POLICE DEPARTMENT","12/10/2003","18","MILWAUKEE","40","WAUWATOSA","C","4059","N 124TH ST","","W NORTH AVE","0.2","N","43.06334722","-88.06669722","K","1","0","1","1","5","","","","","","","","","","","","","","Y","","","","","","","","","N"
7316169,"OAK CREEK POLICE DEPARTMENT","12/18/2003","17","MILWAUKEE","40","OAK CREEK","C","4067","241","N","BB","0.3","N","42.92153889","-87.94978333","K","1","0","1","1","1","","","","","","","","","","","","","","Y","","","","","","","","","N"
7294506,"MILWAUKEE POLICE DEPARTMENT","01/05/2004","19","MILWAUKEE","40","MILWAUKEE","C","4057","041","N","N 91ST ST","0.06"," ","43.11323611","-88.02678889","K","1","0","1","1","5","","","","","","","","","Y","","","","","Y","","","","","","","","","N"
7124791,"MILWAUKEE POLICE DEPARTMENT","01/16/2004","17","MILWAUKEE","40","MILWAUKEE","C","4057","W OKLAHOMA AVE","","S 49TH ST","0"," ","42.98840833","-87.97551944","K","1","0","1","1","5","","","","","","","","","Y","","","","","Y","","","","","","","","","I"
7737632,"MILWAUKEE POLICE DEPARTMENT","02/10/2004","16","MILWAUKEE","40","MILWAUKEE","C","4057","S 13TH ST","","W CLEVELAND AVE","0"," ","42.99553611","-87.92884444","K","1","0","1","1","5","","","","Y","Y","","","","Y","","","","","Y","","","","","","","","","I"
7172505,"FRANKLIN POLICE DEPARTMENT","04/07/2004","7","MILWAUKEE","40","FRANKLIN","C","4068","S 51ST ST","","W FOREST HILL AVE","0.02","S","42.890925","-87.98033056","K","1","0","1","1","5","","","","","","","","Y","","","","","","Y","","Y","","","","","","","N"
7316477,"MILWAUKEE POLICE DEPARTMENT","04/10/2004","22","MILWAUKEE","40","MILWAUKEE","C","4057","W ATKINSON AVE","","N 14TH ST","0.01"," ","43.08607222","-87.92843611","K","1","0","1","1","5","","","","","","","","","Y","","","","Y","Y","","","","","","","","","I"
7813357,"MILWAUKEE POLICE DEPARTMENT","04/24/2004","20","MILWAUKEE","40","MILWAUKEE","C","4057","W FOND DU LAC AVE","N","W CONSTANCE AVE","0"," ","43.10381944","-87.99418056","K","1","0","1","1","1","","","","","","","","","Y","","","","","Y","","","","","","","","","I"
7724264,"OAK CREEK POLICE DEPARTMENT","04/26/2004","11","MILWAUKEE","40","OAK CREEK","C","4067","038 S HOWELL AVE","N","MANITOBA AVE","0.01","S","42.90658611","-87.91115","K","1","0","1","1","5","","","","","","","","Y","","","","","","Y","","","","Y","","","","","I"
7303937,"MILWAUKEE POLICE DEPARTMENT","05/08/2004","10","MILWAUKEE","40","MILWAUKEE","C","4057","E BRADY ST","","N ASTOR ST","0","E","43.05291667","-87.89964444","K","1","0","2","6","5","","","","","","","","","","","","","Y","Y","","","","","","","","","I"
7823338,"MILWAUKEE POLICE DEPARTMENT","05/12/2004","17","MILWAUKEE","40","MILWAUKEE","C","4057","W CENTER ST","","N 24TH PL","0.02","E","43.06785833","-87.94341944","K","1","5","1","1","5","","","","","","","","Y","","","","","Y","Y","","","","","","Y","","","N"
7073351,"MILWAUKEE POLICE DEPARTMENT","05/29/2004","1","MILWAUKEE","40","MILWAUKEE","C","4057","N 87TH ST","","W HAMPTON AVE","0.01","S","43.10496667","-88.020975","K","1","0","1","1","5","","","","","","","","","Y","","","","Y","Y","","","","","","","","","I"
7793831,"MILWAUKEE POLICE DEPARTMENT","06/15/2004","2","MILWAUKEE","40","MILWAUKEE","C","4057","059 W NATIONAL AVE","E","S 10TH ST","0.02","W","43.02311111","-87.92445278","K","1","0","2","1","5","","","","","","","","","Y","","","","","Y","","","","","","","","","N"
7537022,"MILWAUKEE POLICE DEPARTMENT","06/16/2004","14","MILWAUKEE","40","MILWAUKEE","C","4057","057 S LAYTON BLVD","N","W NATIONAL AVE","0.01","N","43.02211389","-87.94789722","K","1","0","1","1","5","","","","","Y","","","","","","","","","Y","","","","","","","","","I"
7740411,"WEST ALLIS POLICE DEPARTMENT","06/19/2004","13","MILWAUKEE","40","WEST ALLIS","C","4060","S 60TH ST","","W LINCOLN AVE","0"," ","43.002925","-87.9875","K","1","0","1","1","5","","","","","","","","","","","","","Y","Y","","","","","","","","","I"
7542276,"MILWAUKEE POLICE DEPARTMENT","07/06/2004","4","MILWAUKEE","40","MILWAUKEE","C","4057","S 6TH ST","","W HAYES AVE","0.01","S","42.98839167","-88.03068056","K","1","0","1","1","5","","","","","","","","Y","","","","","","Y","Y","","","","","","","","I"
7967636,"MILWAUKEE POLICE DEPARTMENT","07/11/2004","18","MILWAUKEE","40","MILWAUKEE","C","4057","N MARTIN LUTHER KING JR DR","","W WRIGHT ST","0.01","S","43.06399722","-87.91423889","K","1","2","1","1","1","","","","","","","","","","","","","","Y","Y","","","","","","","","I"
8143573,"MILWAUKEE POLICE DEPARTMENT","08/26/2004","20","MILWAUKEE","40","MILWAUKEE","C","4057","W HAMPTON AVE","","N 37TH ST","0"," ","43.1046","-87.95909722","K","1","0","1","1","5","","","","","","","","","Y","","","","","Y","Y","","","","","","","","I"
7317858,"MILWAUKEE POLICE DEPARTMENT","08/27/2004","23","MILWAUKEE","40","MILWAUKEE","C","4057","W CENTER","","N 18TH ST","0"," ","43.06780556","-87.93580278","K","1","0","1","1","5","","","","","","","","","","","","","","Y","","Y","","","","","","","I"
7512777,"MILWAUKEE POLICE DEPARTMENT","09/05/2004","21","MILWAUKEE","40","MILWAUKEE","C","4057","W WINDLAKE AVE","","W BECHER ST","0.03","S","43.00613611","-87.92662222","K","1","0","4","1","2","","","","","","","","","","","","","","Y","","","","","","","","","N"
7111809,"MILWAUKEE POLICE DEPARTMENT","09/17/2004","19","MILWAUKEE","40","MILWAUKEE","C","4057","W BURLEIGH ST","","N 52ND ST","0"," ","43.07520556","-87.97850556","K","1","0","1","1","5","","","","","","","","","","","","","","Y","","","","","","","","","I"
7386340,"MILWAUKEE POLICE DEPARTMENT","10/29/2004","18","MILWAUKEE","40","MILWAUKEE","C","4057","W NORTH AVE","","N 15TH ST","0.01","E","43.06043889","-87.93129167","K","1","0","1","1","5","","","","","","","","","Y","","","","","Y","","","","","","Y","","","N"
7077490,"GREENFIELD  POLICE DEPARTMENT","11/10/2004","17","MILWAUKEE","40","GREENFIELD","C","4069","WEST LAYTON AVE","","241 S 27TH ST","0.3","W","42.95943889","-87.95388889","K","1","0","1","1","5","","","","","","","","","Y","","","","","Y","","","","Y","","","","","N"
7542237,"MILWAUKEE POLICE DEPARTMENT","11/19/2004","23","MILWAUKEE","40","MILWAUKEE","C","4057","S 13TH ST","","W MALLORY AVE","0.02","N","42.946825","-87.92923056","K","1","1","1","1","5","","","","","","","","","Y","","","","","Y","","","","","","","","","N"
7274695,"WEST ALLIS POLICE DEPARTMENT","12/31/2004","10","MILWAUKEE","40","WEST ALLIS","C","4060","S 76TH ST","","W CLEVELAND AVE","0.01"," ","42.99573611","-88.007375","K","1","0","1","1","5","","","","","","","","","","","","","","Y","","","","Y","","","","","I"
7799180,"MILWAUKEE POLICE DEPARTMENT","01/01/2005","3","MILWAUKEE","40","MILWAUKEE","C","4057","W GREENFIELD AVE","","S 32ND ST","0.01","W","43.01699167","-87.95394722","K","1","0","1","1","5","","","","","","","","Y","","","","","","Y","Y","","","","","","","","N"
8115498,"MILWAUKEE POLICE DEPARTMENT","01/12/2005","23","MILWAUKEE","40","MILWAUKEE","C","4057","PRIVATE PROPERTY","","W HIGHLAND BLVD","0"," ","43.04462222","-87.95519444","K","1","0","1","1","5","","","","","","","","","","","","","Y","Y","","","","","","","","","PP"
8533297,"MILWAUKEE POLICE DEPARTMENT","04/01/2005","18","MILWAUKEE","40","MILWAUKEE","C","4057","181 N 76TH ST","N","W ACACIA ST","0"," ","43.13779722","-88.005775","K","1","0","1","1","5","","","","","","","","","","","","","","Y","","","","","","","","","I"
8502836,"MILWAUKEE POLICE DEPARTMENT","05/13/2005","19","MILWAUKEE","40","MILWAUKEE","C","4057","N 64TH ST","","W VILLARD AVE","0.08","N","43.11357778","-87.99117222","K","1","0","1","1","5","","","","","","","","Y","","","","","","Y","","","","","","","","","N"
7708404,"MILWAUKEE POLICE DEPARTMENT","05/29/2005","16","MILWAUKEE","40","MILWAUKEE","C","4057","W NORTH AVE","","N 41ST ST","0.01","W","43.06058056","-87.96483611","K","1","0","1","1","10","","","","","","","","","Y","","","","","Y","","","","","","Y","","","N"
8534839,"MILWAUKEE POLICE DEPARTMENT","06/25/2005","4","MILWAUKEE","40","MILWAUKEE","C","4057","W GREENFIELD AVE","","S 14 ST","0.01","W","43.01704167","-87.92940278","K","1","0","1","1","5","","","","","","","","Y","Y","","","","","Y","Y","Y","","","","","","","N"
7711102,"MILWAUKEE POLICE DEPARTMENT","09/18/2005","","MILWAUKEE","40","MILWAUKEE","C","4057","W BURLEIGH ST","","W LISBON AVE","0"," ","43.07543889","-88.00138889","K","1","0","1","1","1","","","","","","","","Y","Y","","","","","Y","","","","","","","","","I"
7538178,"MILWAUKEE POLICE DEPARTMENT","09/18/2005","","MILWAUKEE","40","MILWAUKEE","C","4057","W CLARKE ST","","N 9 ST","0.02","E","43.06579167","-87.92247222","K","1","0","1","1","5","","","","","","","","","Y","","","","","Y","","","","","","","","","N"
7817401,"MILWAUKEE POLICE DEPARTMENT","09/29/2005","18","MILWAUKEE","40","MILWAUKEE","C","4057","W BROWN DEER RD","N","N 91 ST","0.11","W","43.17782778","-88.026325","K","1","0","1","1","5","","","","","","","","","","","","","","Y","","","","","","","","","N"
8413318,"MILWAUKEE POLICE DEPARTMENT","12/10/2005","2","MILWAUKEE","40","MILWAUKEE","C","4057","S 13 ST","","W ARTHUR AV","0.05","S","42.99843056","-87.92852778","K","1","0","1","1","5","","","","","","","","","","","","","","Y","","","","","","","","","N"
7685406,"MILWAUKEE POLICE DEPARTMENT","12/16/2005","6","MILWAUKEE","40","MILWAUKEE","C","4057","S 27 ST","S","W OKLAHOMA AV","0.01","S","42.98847222","-87.96905556","K","1","0","1","1","5","","","","","Y","","","","Y","","","","","Y","","","","","","","","","I"
7500728,"MILWAUKEE POLICE DEPARTMENT","12/20/2005","0","MILWAUKEE","40","MILWAUKEE","C","4057","N 20 ST","N","W CENTER ST","0.03","N","43.06855556","-87.93755","K","1","1","1","1","5","","","","","","","","","Y","","","","","Y","","","","Y","","","","","N"
7954279,"GREENFIELD  POLICE DEPARTMENT","01/09/2006","19","MILWAUKEE","40","GREENFIELD","C","4069","W LAYTON AVE","","24 W FOREST HOME AV","0.14","E","42.95933333","-88.01313333","K","1","0","1","1","5","","","","","","","","Y","","","","","","Y","","","","","","","","","N"
7416183,"MILWAUKEE POLICE DEPARTMENT","02/04/2006","23","MILWAUKEE","40","MILWAUKEE","C","4057","W FOND DU LAC AVE","S","W ROOSEVELT AVE","0.01"," ","43.08472778","-87.969575","K","1","2","2","6","5","","","","","","","","","Y","","","","Y","Y","Y","Y","","","","","","","I"
7555124,"WAUWATOSA POLICE DEPARTMENT","02/25/2006","14","MILWAUKEE","40","WAUWATOSA","C","4059","PRIVATE PROPERTY","","W NORTH AVE","0"," ","43.0494572","-88.0075875","K","1","0","1","1","5","","","","","","","","","","","","","Y","Y","","","","","","","","","PP"
7416159,"MILWAUKEE POLICE DEPARTMENT","03/12/2006","1","MILWAUKEE","40","MILWAUKEE","C","4057","W GREENFIELD AVE","","S 15 ST","0.01","E","43.01705556","-87.93169167","K","1","0","1","1","5","","","","","","","","","Y","","","","","Y","","","","","","","","","N"
7829258,"MILWAUKEE POLICE DEPARTMENT","04/13/2006","23","MILWAUKEE","40","MILWAUKEE","C","4057","W HAMPTON AVE","","N 51 BLVD","0"," ","43.10466111","-87.97661111","K","1","0","1","1","5","","","","","","","","","Y","","","","","Y","","","","","","","","","I"
7400940,"MILWAUKEE POLICE DEPARTMENT","06/09/2006","13","MILWAUKEE","40","MILWAUKEE","C","4057","S 5 ST","","W ARTHUR AVE","0.01","S","42.99891944","-87.91699444","K","1","0","1","1","5","","","","","Y","","","","","","","","","Y","","","","","","","","","N"
7898939,"MILWAUKEE POLICE DEPARTMENT","07/24/2006","12","MILWAUKEE","40","MILWAUKEE","C","4057","W NATIONAL AVE","E","S 24 ST","0"," ","43.00321111","-87.94406389","K","1","0","1","1","5","","","","","","","","Y","","","","","","Y","","","","","","","","","I"
7316462,"MILWAUKEE POLICE DEPARTMENT","08/03/2006","0","MILWAUKEE","40","MILWAUKEE","C","4057","145 W FOND DU LAC AVE","N","W WRIGHT ST","0"," ","43.064225","-87.94347778","K","1","1","1","1","5","","","","","","","","Y","Y","","","","","Y","Y","","","","","","","","N"
7952460,"MILWAUKEE POLICE DEPARTMENT","08/09/2006","21","MILWAUKEE","40","MILWAUKEE","C","4057","W MILL RD","","N 89 ST","0.01"," ","43.134","-88.02295556","K","1","0","1","1","5","","","","","","","","","","","","","Y","Y","","","","","","","","","I"
8938023,"MILWAUKEE POLICE DEPARTMENT","09/17/2006","0","MILWAUKEE","40","MILWAUKEE","C","4057","145 W FOND DU LAC","N","N 55TH ST","0.05","W","43.09461944","-87.98230833","K","1","0","1","1","5","","","","","","","","Y","","","","","","Y","","","","","","","","","N"
7597143,"WAUWATOSA POLICE DEPARTMENT","09/22/2006","19","MILWAUKEE","40","WAUWATOSA","C","4059","W LISBON AVE","E","190 W CAPITOL DR","0.01","E","43.08953889","-88.03861944","K","1","0","1","1","5","","","","","","","","","","","","","","Y","Y","","","","","","","","N"
8938534,"MILWAUKEE POLICE DEPARTMENT","10/03/2006","10","MILWAUKEE","40","MILWAUKEE","C","4057","N 35TH ST","","W TOWNSEND ST","0"," ","43.08111111","-87.957125","K","1","0","1","1","5","","","","","","","","","","","","","","Y","","","","","","","","","I"
8558407,"GREENFIELD  POLICE DEPARTMENT","10/22/2006","5","MILWAUKEE","40","GREENFIELD","C","4069","036 W LOOMIS RD","N","W COLDSPRING RD","0.1","W","42.96668889","-87.96536389","K","1","0","1","1","5","","","","","","","","","","","","","","Y","","","","","","","","","N"
8925456,"MILWAUKEE POLICE DEPARTMENT","11/20/2006","16","MILWAUKEE","40","MILWAUKEE","C","4057","S KINNICKINNIC AVE","N","E OTJEN ST","0.03","S","42.99821111","-87.90031667","K","1","0","1","1","5","","","","","","","","Y","","","","","","Y","","","","","","","","","N"
8545572,"MILWAUKEE POLICE DEPARTMENT","11/20/2006","15","MILWAUKEE","40","MILWAUKEE","C","4057","W FOREST HOME AVE","E","S 54 ST","0.01"," ","42.98014167","-87.98271111","K","1","0","1","1","5","","","","","","","","","","","","","","Y","","","","","","","","","I"
8547493,"MILWAUKEE POLICE DEPARTMENT","11/21/2006","6","MILWAUKEE","40","MILWAUKEE","C","4057","W CAPITOL DR","E","N 76 ST","0"," ","43.08998889","-88.00721944","K","1","0","1","1","5","","","","","","","","","","","","","","Y","","","","","","","","","I"
BRQPJQH,"WEST ALLIS POLICE DEPARTMENT","11/26/2006","18","MILWAUKEE","40","WEST ALLIS","C","4060","LINCOLN AVE W","","70TH ST S","0"," ","43.00288611","-88.00045","K","1","0","1","1","5","","","","","","","","","","","","","","Y","","","","","","","","","I"
8923436,"MILWAUKEE POLICE DEPARTMENT","12/28/2006","1","MILWAUKEE","40","MILWAUKEE","C","4057","N TEUTONIA VE","","W EMLOCK ST","0.01","N","43.15325556","-87.95811667","K","2","0","1","1","5","","","","","","","","","","","","","","Y","","","","","","","","","N"
8544179,"MILWAUKEE POLICE DEPARTMENT","12/31/2006","13","MILWAUKEE","40","MILWAUKEE","C","4057","PARKING LOT","","S 13 ST","0"," ","42.9690761","-87.9291331","K","1","0","1","1","5","","","","","Y","","","","Y","","","","","Y","","","","","","","","","PL"
8850636,"MILWAUKEE POLICE DEPARTMENT","02/08/2007","8","MILWAUKEE","40","MILWAUKEE","C","4057","N BUFFUM ST","","E WRIGHT ST","0.01","S","43.06363611","-87.90656389","K","1","0","1","1","5","","","","","","","","Y","","","","","","Y","","","","","","","","","N"
7540195,"MILWAUKEE POLICE DEPARTMENT","02/19/2007","23","MILWAUKEE","40","MILWAUKEE","C","4057","W ATKINSON AVE","","N 17 ST","0.01","W","43.08779722","-87.93230278","K","1","0","1","1","5","","","","","","","","","Y","","","","","Y","","","","","","","","","N"
8543926,"MILWAUKEE POLICE DEPARTMENT","02/25/2007","18","MILWAUKEE","40","MILWAUKEE","C","4057","N 35 ST","","W BURLEIGH ST","0"," ","43.07522222","-87.95726111","K","1","0","2","1","5","","","","","","","","","Y","","","","","Y","","","","","","","","","I"
7068518,"MILWAUKEE POLICE DEPARTMENT","03/11/2007","1","MILWAUKEE","40","MILWAUKEE","C","4057","W BRADLEY RD","","N 9ST ST","0.04","W","43.16321944","-88.02508056","K","1","0","1","1","5","","","","","","","","Y","Y","","","","","Y","","","","","","","","","N"
8926502,"MILWAUKEE POLICE DEPARTMENT","03/22/2007","9","MILWAUKEE","40","MILWAUKEE","C","4057","S 6TH ST","","W ARMOUR AVE","0"," ","42.96167222","-87.91941944","K","1","0","1","1","5","","","","","Y","","","","","","","","","Y","","","","","","","","","I"
8556111,"MILWAUKEE POLICE DEPARTMENT","04/07/2007","21","MILWAUKEE","40","MILWAUKEE","C","4057","059 W NATIONAL AE","E","S 20 ST","0"," ","43.02274444","-87.93802222","K","1","0","1","1","5","","","","","","","","","","","","","","Y","","","","","","","","","I"
